price,amount,type
4250.00,9.69265267,0
4249.67,0.00234135,0
4249.00,0.14823521,0
4248.76,50.05000000,0
4248.00,0.62422317,0
4247.00,0.01000000,0
4246.46,0.00188096,0
4246.00,5.05869109,0
4245.17,0.00234383,0
4245.00,0.15000000,0
4242.50,0.00300000,0
4241.00,1.60000000,0
4240.23,0.00234656,0
4240.00,2.21344575,0
4239.00,0.00187309,0
4238.72,0.01000000,0
4236.00,0.09200000,0
4234.96,0.00189094,0
4234.00,0.11600000,0
4233.00,0.03029057,0
4232.44,0.00235088,0
4232.13,0.00235105,0
4232.00,1.05400000,0
4231.49,0.00235141,0
4231.47,0.00235142,0
4231.16,0.34669809,0
4231.00,0.03000000,0
4230.75,0.06184955,0
4230.73,0.50000000,0
4230.00,1.01034280,0
4228.68,0.33800000,0
4227.63,50.05000000,0
4227.00,0.50000000,0
4226.60,0.00235413,0
4226.53,0.00235417,0
4226.00,0.03000000,0
4225.00,0.65800188,0
4224.89,0.00235508,0
4224.00,0.59434895,0
4223.45,0.00189092,0
4222.50,0.00300000,0
4222.31,0.50000000,0
4222.22,0.88000000,0
4222.00,0.57773813,0
4221.75,0.00235683,0
4221.28,0.00235710,0
4221.00,0.17188108,0
4220.00,0.21519588,0
4219.00,0.10000000,0
4216.00,2.63026576,0
4215.00,0.94000000,0
4214.00,0.52000000,0
4213.11,1.00000000,0
4213.00,0.13000000,0
4212.50,0.00300000,0
4212.00,1.50424739,0
4211.95,0.00190090,0
4211.00,0.08200000,0
4210.97,0.00236287,0
4210.35,0.12967806,0
4210.18,0.00236331,0
4210.05,0.00236339,0
4210.00,0.77654800,0
4209.77,0.03350058,0
4208.00,0.51020967,0
4207.11,0.04779766,0
4207.00,0.05782200,0
4206.59,50.05000000,0
4205.98,0.01000000,0
4205.16,0.00236613,0
4205.00,0.50000000,0
4203.22,0.00236722,0
4203.00,0.05004824,0
4202.89,1.00000000,0
4202.51,1.00000000,0
4202.50,0.00300000,0
4202.25,1.10435362,0
4202.00,2.31434653,0
4201.84,0.01609533,0
4201.48,0.12243537,0
4201.18,0.38000000,0
4201.10,0.38740000,0
4201.02,9.09491790,0
4201.00,2.96083219,0
4200.44,0.00190088,0
4200.00,28.66536572,0
4199.07,3.34510022,0
4198.99,2.50000000,0
4198.34,0.00236997,0
4198.23,0.00237004,0
4197.39,0.07000000,0
4194.98,25.01250000,0
4194.00,1.44689319,0
4193.47,0.00237273,0
4192.51,0.00237327,0
4192.00,0.00220000,0
4191.00,0.12000000,0
4190.54,0.00237439,0
4190.00,0.68495654,0
4188.94,0.00191086,0
4188.00,0.09850000,0
4187.62,0.00237604,0
4187.00,0.05200000,0
4185.00,1.00189726,0
4184.69,0.00237771,0
4184.52,25.01250000,0
4183.72,0.00237826,0
4183.00,0.10000000,0
4182.50,0.00500000,0
4181.00,0.63000000,0
4180.50,0.03869503,0
4180.01,0.08500000,0
4180.00,1.50160278,0
4179.00,0.70000000,0
4178.45,0.07428591,0
4178.00,0.01022330,0
4177.43,0.00192084,0
4177.00,0.07200000,0
4176.00,0.00190135,0
4175.95,1.00000000,0
4175.89,0.02000000,0
4175.00,2.97964790,0
4174.08,25.01250000,0
4174.00,0.94700000,0
4173.49,0.00478017,0
4171.68,0.00192083,0
4171.27,0.19324091,0
4171.00,0.57000000,0
4170.01,0.38447459,0
4170.00,2.56538753,0
4169.00,2.36200000,0
4168.55,7.00000000,0
4167.44,0.00238755,0
4167.00,0.00190546,0
4166.30,0.63055225,0
4166.17,0.00238828,0
4166.00,1.81148551,0
4165.93,0.00192082,0
4165.00,1.00376634,0
4164.84,50.05000000,0
4164.00,0.70000000,0
4163.68,25.01250000,0
4162.50,0.00300000,0
4161.74,0.02128250,0
4161.30,0.00239107,0
