price,amount,type
78.42,1.50000000,1
78.52,1.50000000,1
78.62,1.50000000,1
78.72,1.50000000,1
78.82,1.50000000,1
78.92,1.64682190,1
79.02,1.50000000,1
79.12,1.94179223,1
79.22,72.70781300,1
79.32,1.50000000,1
79.42,1.50000000,1
79.44,0.13194717,1
79.52,1.50000000,1
79.55,171.76747271,1
79.60,220.46785926,1
79.62,1.50000000,1
79.63,0.13551939,1
79.72,1.50000000,1
79.82,1.50000000,1
79.86,0.13228503,1
79.92,1.50000000,1
80.00,11.36257455,1
80.09,0.13509549,1
80.12,1.50000000,1
80.22,1.50000000,1
80.32,1.50000000,1
80.40,0.12553352,1
80.42,1.50000000,1
80.52,1.50000000,1
80.62,1.50000000,1
80.63,0.12600628,1
80.72,1.50000000,1
80.82,1.50000000,1
80.86,0.12489073,1
80.92,1.50000000,1
81.02,1.50000000,1
81.22,1.50000000,1
81.32,1.50000000,1
81.42,1.50000000,1
81.50,1.50000000,1
81.52,1.50000000,1
81.54,0.12423828,1
81.62,1.50000000,1
81.72,1.50000000,1
81.82,1.50000000,1
81.92,1.50000000,1
81.99,0.61121012,1
82.00,2.38461538,1
82.02,1.50000000,1
82.12,1.50000000,1
82.22,1.50000000,1
82.32,1.50000000,1
82.37,0.12292269,1
82.42,1.50000000,1
82.46,0.12217471,1
82.62,1.50000000,1
82.63,26.34693570,1
82.72,1.50000000,1
82.82,1.50000000,1
82.92,1.50000000,1
82.95,2.03519962,1
82.99,200.00000000,1
83.00,852.97366389,1
83.02,1.50000000,1
83.12,1.50000000,1
83.20,123.74803946,1
83.22,1.50000000,1
83.32,1.50000000,1
83.42,1.50000000,1
83.50,125.00000000,1
83.52,1.50000000,1
83.60,3.50000000,1
83.62,1.50000000,1
83.72,1.50000000,1
83.80,1.23456790,1
83.82,1.50000000,1
83.92,1.50000000,1
83.97,0.12950957,1
83.99,0.12950957,1
84.00,187.27339473,1
84.02,1.50000000,1
84.03,0.21900000,1
84.04,0.11987533,1
84.12,1.50000000,1
84.16,0.11986079,1
84.18,0.11971747,1
84.20,65.11970314,1
84.22,1.50000000,1
84.26,0.11957432,1
84.30,0.52822636,1
84.32,1.50000000,1
84.42,1.50000000,1
84.45,0.12256191,1
84.51,0.08500000,1
84.52,1.50000000,1
84.62,1.50000000,1
84.72,1.50000000,1
84.80,46.77447079,1
84.82,1.50000000,1
84.87,27.00000000,1
84.91,0.21130248,1
84.92,1.50000000,1
85.00,141.74000000,1
85.02,1.50000000,1
85.12,1.50000000,1
85.22,1.50000000,1
85.25,0.11906180,1
85.32,1.50000000,1
85.42,1.50000000,1
85.50,0.20953805,1
85.52,1.50000000,1
85.82,1.50000000,1
85.85,0.21200000,1
85.88,0.20249818,1
85.92,1.50000000,1
86.00,3.00000000,1
86.02,1.50000000,1
86.12,1.50000000,1
86.32,1.50000000,1
86.38,0.19288866,1
86.42,1.50000000,1
86.48,0.19099984,1
86.56,0.19130666,1
86.62,1.50000000,1
86.72,1.50000000,1
86.74,35.00000000,1
86.82,1.50000000,1
86.90,1.00000000,1
86.92,1.50000000,1
86.98,0.19604750,1
87.00,1.99900000,1
87.02,1.50000000,1
87.12,1.50000000,1
87.22,1.50000000,1
87.32,1.50000000,1
87.42,1.50000000,1
87.50,184.00000000,1
87.62,1.50000000,1
87.72,1.50000000,1
87.88,0.25000000,1
87.90,2.88800000,1
87.91,415.00000000,1
88.00,4.00000000,1
88.02,1.50000000,1
88.12,1.50000000,1
88.22,1.50000000,1
88.32,1.50000000,1
88.40,0.07000000,1
88.42,1.50000000,1
88.47,50.00000000,1
88.52,1.50000000,1
88.55,0.10000000,1
88.62,1.50000000,1
88.72,1.50000000,1
88.75,0.23366845,1
88.82,1.50000000,1
88.84,0.25987071,1
88.85,0.24192093,1
88.88,0.24382402,1
89.00,28.19700000,1
89.02,50.00000000,1
89.07,0.23191407,1
89.10,0.19666268,1
89.12,1.73649966,1
89.13,0.20324661,1
89.16,30.00000000,1
89.20,0.24510381,1
89.22,1.70652268,1
89.26,0.25013438,1
89.36,11.97568908,1
89.39,0.48800942,1
89.42,1.50000000,1
89.44,0.24786752,1
89.49,0.24643877,1
89.50,0.24724371,1
89.57,0.25702744,1
89.62,1.50000000,1
89.72,1.50000000,1
89.82,1.50000000,1
89.88,0.25095045,1
89.92,1.50000000,1
90.00,262.36456550,1
90.02,1.50000000,1
90.10,100.05187284,1
90.12,1.50000000,1
90.22,1.50000000,1
90.31,288.80000000,1
90.32,1.50000000,1
90.42,1.50000000,1
90.45,50.00000000,1
90.52,1.50000000,1
90.62,1.50000000,1
90.72,1.50000000,1
90.82,1.50000000,1
90.92,1.50000000,1
91.00,140.00000000,1
91.02,1.50000000,1
91.12,1.50000000,1
91.22,1.50000000,1
91.24,11.47136298,1
91.32,1.50000000,1
91.42,1.50000000,1
91.52,1.50000000,1
91.53,1.00000000,1
91.62,1.50000000,1
91.72,1.50000000,1
91.76,50.00000000,1
91.82,1.50000000,1
91.92,1.50000000,1
91.99,189.54688423,1
92.00,135.70415366,1
92.02,1.50000000,1
92.12,1.50000000,1
92.22,1.50000000,1
92.32,1.50000000,1
92.42,1.50000000,1
92.52,1.50000000,1
92.57,0.15000000,1
92.62,1.50000000,1
92.72,1.50000000,1
92.82,1.50000000,1
92.92,1.50000000,1
92.99,49.19948390,1
93.00,95.53066635,1
93.02,1.50000000,1
93.12,1.50000000,1
93.22,2.17195842,1
93.32,1.50000000,1
93.42,1.50000000,1
93.52,1.50000000,1
93.62,1.50000000,1
93.72,1.50000000,1
93.86,1.00000000,1
93.87,1.22118345,1
93.99,10.06660283,1
94.00,320.55557407,1
94.42,1.67918976,1
94.60,25.00000000,1
94.93,1.05604129,1
95.00,747.16203826,1
95.30,200.00000000,1
95.55,555.55555555,1
95.72,12.00000000,1
95.94,1.04492391,1
96.00,62.00000000,1
96.10,696.78928761,1
96.12,1.00000000,1
96.29,0.08958610,1
96.50,0.26875648,1
96.70,5.42333262,1
96.72,67.60435719,1
96.80,0.06000000,1
96.83,3.32853203,1
96.98,1.03371829,1
97.00,63.73065297,1
97.40,20.00000000,1
97.49,10.00000000,1
97.50,1041.00000000,1
97.55,757.75700000,1
97.77,777.77777777,1
98.00,392.46314922,1
98.77,789.98887654,1
98.88,888.88888880,1
99.00,173.37631710,1
99.33,787.78700000,1
99.37,0.77200778,1
99.50,2.60000000,1
99.72,5.00000000,1
99.76,10.55058976,1
99.77,777.77777770,1
100.00,344.68799815,1
100.06,100.00000000,1
100.62,0.25000000,1
102.03,3.00000000,1
102.50,0.06000000,1
104.00,37.31647850,1
104.88,4.52211638,1
105.00,63.31523209,1
108.00,108.10373381,1
109.00,90.80000000,1
110.00,60.26334035,1
110.70,0.06000000,1
114.00,8825.93633294,1
114.50,5.94757745,1
115.00,52.00000000,1
120.00,42002.00000000,1
122.00,100.00000000,1
124.50,20.00000000,1
124.74,0.25000000,1
150.00,87.48000000,1
184.00,0.55000000,1
200.99,10.00000000,1
222.00,100.00000000,1
223.00,4490.99606543,1
250.00,0.50000000,1
300.00,38.77949000,1
368.00,3.00000000,1
402.00,10.00000000,1
432.00,57.87523871,1
499.00,0.50000000,1
583.00,180.29651634,1
736.00,3.85000000,1
1000.00,70.56114454,1
1074.93,656.22428886,1
1500.00,700.00000000,1
2427.41,9.14718330,1
10000.00,2.05000000,1
11111.00,0.02000000,1
50000.00,2.00000000,1
1000000.00,0.12674229,1
