price,amount,type
3211.04,0.31000000,0
3211.00,0.01000000,0
3210.00,0.10000000,0
3209.00,2.00000000,0
3206.00,2.00000000,0
3205.00,0.03000000,0
3204.00,0.10000000,0
3203.00,0.50000000,0
3201.21,0.00500000,0
3201.00,0.90430424,0
3200.90,0.03000000,0
3200.79,0.25000000,0
3200.25,0.00311538,0
3200.10,0.02000000,0
3200.02,0.07000000,0
3200.00,12.25825983,0
3191.16,0.01562755,0
3190.00,0.05000000,0
3189.00,0.01000000,0
3185.66,0.00360992,0
3180.00,0.50000000,0
3179.00,0.05000000,0
3176.56,0.01564586,0
3175.20,0.03000000,0
3175.00,0.20000000,0
3173.00,0.10000000,0
3171.59,0.00800000,0
3170.00,6.00000000,0
3169.30,0.03147400,0
3165.00,0.31200000,0
3160.00,0.80435126,0
3156.00,0.10000000,0
3155.00,2.00000000,0
3153.30,0.09000000,0
3151.00,0.67000000,0
3150.00,4.91472716,0
3149.77,0.07000000,0
3148.81,0.00364604,0
3146.00,0.52008900,0
3145.00,0.01000000,0
3142.79,0.03173931,0
3138.31,0.09096616,0
3137.26,0.10000000,0
3131.00,1.10794315,0
3127.50,1.34249687,0
3125.00,0.20000000,0
3124.90,7.70513044,0
3124.00,0.01000000,0
3122.00,0.10000000,0
3120.78,1.92690065,0
3120.00,7.63398191,0
3116.00,1.00000000,0
3115.00,0.50000000,0
3114.95,0.10000000,0
3114.21,0.00351375,0
3113.67,0.05000000,0
3111.21,0.00300000,0
3111.00,1.26871306,0
3110.00,5.00160900,0
3105.52,4.15396133,0
3104.01,0.03213585,0
3104.00,10.00000000,0
3101.21,0.00500000,0
3101.00,0.11000000,0
3100.10,0.02000000,0
3100.05,0.05000000,0
3100.00,6.06634189,0
3095.00,0.04198976,0
3094.11,0.03223867,0
3094.00,0.01000000,0
3092.00,0.03226090,0
3088.52,0.03229600,0
3088.00,0.60000000,0
3086.00,10.00000000,0
3080.00,0.32467532,0
3079.00,0.15200000,0
3075.45,0.00324180,0
3075.00,0.12000000,0
3070.00,5.00000000,0
3069.88,0.00700000,0
3069.00,4.07500000,0
3068.00,3.58000000,0
3066.00,0.10000000,0
3063.00,0.02000000,0
3061.00,10.00000000,0
3055.00,5.00000000,0
3052.50,5.00000000,0
