price,amount,type
393.15,0.17497113,1
393.24,0.09690602,1
393.29,0.07253203,1
393.32,0.05234572,1
393.35,0.22205279,1
393.36,0.17729965,1
393.37,0.09119606,1
393.40,2.00000000,1
393.41,0.11240258,1
393.50,3.30316752,1
393.55,0.08834427,1
393.56,0.09298776,1
393.57,0.06334008,1
393.64,0.08754472,1
393.65,0.04279558,1
393.67,0.08682293,1
393.70,0.03382536,1
393.80,0.04104286,1
393.86,0.08508935,1
393.87,0.13002635,1
393.89,0.49818307,1
393.95,0.02707905,1
393.96,0.08777735,1
393.97,0.03168329,1
393.98,0.30000000,1
394.00,28.82380341,1
394.01,0.07735826,1
394.04,0.09248686,1
394.05,0.06171773,1
394.13,0.09004347,1
394.16,0.08958763,1
394.17,0.10521105,1
394.19,0.03413598,1
394.20,14.51637168,1
394.40,1.00000000,1
394.46,0.03346183,1
394.50,0.05241349,1
394.52,0.03352372,1
394.53,0.07343393,1
394.74,0.06184178,1
394.75,0.04947441,1
394.76,4.00000000,1
394.93,240.27024906,1
394.96,0.05330588,1
394.97,0.03641358,1
394.98,0.01537086,1
395.00,130.33747671,1
395.01,0.03959692,1
395.04,0.03957383,1
395.05,0.02291634,1
395.07,0.04581452,1
395.13,2.50000000,1
395.14,0.06347433,1
395.16,0.08857152,1
395.20,0.07430632,1
395.22,1.06509905,1
395.24,2.51053727,1
395.27,0.04527881,1
395.29,0.13573796,1
395.32,0.06565360,1
395.33,0.01928095,1
395.35,0.22930479,1
395.36,0.03592006,1
395.37,0.04006961,1
395.38,0.02571668,1
395.39,0.03932590,1
395.40,0.08974492,1
395.41,0.04398454,1
395.42,0.28712286,1
395.43,0.01999663,1
395.48,0.04200205,1
395.49,0.08504905,1
395.50,1.02684853,1
395.53,0.03119344,1
395.54,0.03036364,1
395.57,0.02040419,1
395.59,0.04676623,1
395.60,0.02629534,1
395.62,0.03745984,1
395.63,0.09301420,1
395.65,0.06782943,1
395.66,0.05744248,1
395.69,0.01310620,1
395.70,0.10490917,1
395.71,0.03901090,1
395.75,0.05312538,1
395.78,0.06894997,1
395.81,0.01348827,1
395.83,0.04055404,1
395.84,0.09108831,1
395.86,0.03586548,1
395.87,0.13002635,1
395.92,0.01647000,1
395.93,0.06368179,1
395.94,0.06908481,1
395.95,0.06353561,1
395.96,0.09024882,1
395.97,0.05476404,1
395.98,0.05174615,1
395.99,0.02851484,1
396.00,132.34105884,1
396.02,0.15603366,1
396.03,0.07846856,1
396.04,0.04573326,1
396.06,0.01865759,1
396.07,0.08517568,1
396.08,0.01311658,1
396.10,0.04929731,1
396.12,0.09207939,1
396.14,0.06236808,1
396.15,0.01359059,1
396.17,0.01314767,1
396.18,0.15413622,1
396.19,0.14022308,1
396.20,0.06304592,1
396.21,0.02503125,1
396.22,0.06904140,1
396.23,0.01294096,1
396.25,0.04032874,1
396.26,0.02060922,1
396.29,0.05689472,1
396.31,0.10379810,1
396.32,0.02646618,1
396.37,0.07040913,1
396.40,0.03842441,1
396.41,0.12099065,1
396.43,0.03224026,1
396.46,0.06446132,1
396.47,0.04956235,1
396.49,0.01337381,1
396.50,0.06206667,1
396.51,0.04485466,1
396.52,0.03795520,1
396.53,0.05939730,1
396.54,0.04805961,1
396.55,0.01290641,1
396.56,0.04684136,1
396.57,0.12262426,1
396.58,0.08413576,1
396.60,0.02117343,1
396.63,0.09337149,1
396.66,0.08958861,1
396.68,0.15948211,1
396.70,0.04463733,1
396.72,0.05268867,1
396.73,0.07261627,1
396.74,0.04319023,1
396.76,0.09444800,1
396.77,0.12441731,1
396.79,0.06440590,1
396.81,0.01314767,1
396.84,0.08733520,1
396.85,0.16743455,1
396.86,0.01581167,1
396.88,0.10456213,1
396.89,0.01876930,1
396.90,0.06616783,1
396.92,0.01290641,1
396.95,0.16727294,1
396.96,0.02624503,1
396.97,0.09211799,1
396.99,0.03460714,1
397.00,8.02600000,1
