"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xb37dd59f90c9c614c48e2c7464300ae6a2dccc1eaa409bc057b3b18339f7f160","3934739","1498514784","6/26/2017 10:06:24 PM","0x0000000000000000000000000000000000000000","0x000b9f4c726ff1785f9d7ec7496f068de58ecdc3","469.1064"
"0x132e550c9da238c3582c47069fcfd8a58ec842d6a02e04eb7f8ca84efc27d20f","3934712","1498514467","6/26/2017 10:01:07 PM","0x0000000000000000000000000000000000000000","0xaa7f0c57b28b5df5ed44a3f1ec887622ef7ae6f4","2393.4"
"0xc44b3e896cd6283bc8d48713712a357d7918104859945f67ae363ccee1adcbb7","3934699","1498514200","6/26/2017 9:56:40 PM","0x0000000000000000000000000000000000000000","0x907cb221b8c9d28783ad4a9135c1902a159b366a","153.65628"
"0x247414906d014adce39ba0d00e769faf37aa34d10ee6750e1408046377ebfe02","3934661","1498513492","6/26/2017 9:44:52 PM","0x0000000000000000000000000000000000000000","0x99f1a0451cb94faf8c8153c099847f3b4ee4e1d2","478.68"
"0xd0d198274d52a758c8f170df467b5dcdb0ac7025a0d973b4eab0e36e651e86ab","3934638","1498513174","6/26/2017 9:39:34 PM","0x0000000000000000000000000000000000000000","0xf23e8062331185e4283efa03f55d21130f48c5ef","957.36"
"0xc595aa4f30a7529aa556019d8cd43bd836c106526eddd53a3068c4df4250d20d","3934589","1498512199","6/26/2017 9:23:19 PM","0x0000000000000000000000000000000000000000","0x1920b396867915c7763a9860875d971f81eac9ac","14.3604"
"0xd1d161d5aea4c3acf295c1c9741090f351ac282550eecebf7fb4b48f6077dc92","3934576","1498511992","6/26/2017 9:19:52 PM","0x0000000000000000000000000000000000000000","0x1920b396867915c7763a9860875d971f81eac9ac","81.3756"
"0x125803892bb6a069375061c11ea3359a07a0dfff8f3b0c2eebc80c7c6f59ce15","3934565","1498511709","6/26/2017 9:15:09 PM","0x0000000000000000000000000000000000000000","0x1920b396867915c7763a9860875d971f81eac9ac","957.36"
"0xfa4a2807d4e2812065490b296024cae0378eb3038fe2a4574cdbb32e2dd34e1e","3934556","1498511634","6/26/2017 9:13:54 PM","0x0000000000000000000000000000000000000000","0x9d06610b6e3531c75f29a786bcc5ae560a5004ac","799.3956"
"0x74ee2e01e2fdf018a1dbbcd46afa2574ab792cd63f0626d57e011d5b770afa44","3934547","1498511482","6/26/2017 9:11:22 PM","0x0000000000000000000000000000000000000000","0xa82c87b12749181f10da665445d755c73a5d72ec","143.604"
"0xb8fdb97684072b5f610123e8256c2d4b768f8e77c9bfc0f99770c9fbbe88761b","3934443","1498509634","6/26/2017 8:40:34 PM","0x0000000000000000000000000000000000000000","0x42327533209b17f0fab4dd3794a5eaef76e312ea","156.629696556"
"0x4c417b305bffe926f811db9e4af953a78ed3c04c72862c038b1efcaac5930f23","3934431","1498509368","6/26/2017 8:36:08 PM","0x0000000000000000000000000000000000000000","0x3945d65f78aed7cc7cc127493ba30208361a5db9","212.9311573848"
"0xf7d6484097061c01e8214a4d8125b7b504730779b24e67df74c30ecf5f6bc0f4","3934409","1498509028","6/26/2017 8:30:28 PM","0x0000000000000000000000000000000000000000","0x42327533209b17f0fab4dd3794a5eaef76e312ea","0.47868"
"0xe9574325098185a220b3f1673df702f082e01ec589f3460bc3508c38453c108f","3934384","1498508552","6/26/2017 8:22:32 PM","0x0000000000000000000000000000000000000000","0x33aeb9ce7d8ef43a35d2fd086a269f9c496a55ae","143.604"
"0x0481b403410f634916bb1885ace9b80cbb220e4152e7741c09870d5d4313a08c","3934381","1498508436","6/26/2017 8:20:36 PM","0x0000000000000000000000000000000000000000","0xb16c2fd02eaadc4a6bc5598891898042cd874ee0","4786.8"
"0x8d398896af4c73a36cfcec26b1d19fa5d676dd2dd6e0d92022ec41b5f9251e81","3934307","1498507307","6/26/2017 8:01:47 PM","0x0000000000000000000000000000000000000000","0x9361373880b9465fd5a2e9363c000bbd0ab9847f","186.6852"
"0xd8f8a9db83faba515f315774bd32c4f1be485baa4a6154b8ed5bbaddfa6a2528","3934305","1498507231","6/26/2017 8:00:31 PM","0x0000000000000000000000000000000000000000","0xbb920985550ec32176bb0e82a57f6da175f1af82","2393.4"
"0x5530133d3f89b03919a244ad181099aedfc13b797f7a25df43f1ad2035ddf394","3934300","1498507168","6/26/2017 7:59:28 PM","0x0000000000000000000000000000000000000000","0x232a544792ddac00db214125ea03191623194efc","478.68"
"0xbf78aa9d897d11adef6f57531bb057261c81a338b8493411456eb36b35d3c0a3","3934274","1498506625","6/26/2017 7:50:25 PM","0x0000000000000000000000000000000000000000","0xd53dd13f2017279e8178311cc0aa2824dab85501","870.8316299928"
"0x2c55de442b9f71a887e9f6f54b291d8c1bee1e8dde28beae2f02e0a6151d61e1","3934263","1498506402","6/26/2017 7:46:42 PM","0x0000000000000000000000000000000000000000","0x82c21bcc7c9e2f31c8fe847894a443eb27723c87","335.076"
"0x5a9d7d1594d3a86ed964146618bec2a3d5d1bd20c88ec0c1dd275cfdaba6a236","3934234","1498506000","6/26/2017 7:40:00 PM","0x0000000000000000000000000000000000000000","0x1920b396867915c7763a9860875d971f81eac9ac","957.36"
"0x633de4b3478ca4fdf18fc7dc115ae013105d7c506a39fdb2bda44ab32904b72f","3934222","1498505798","6/26/2017 7:36:38 PM","0x0000000000000000000000000000000000000000","0x674bbd9bd86564687339dfb428588e93cd6eafe6","430.812"
"0x0907dfa0f161cb367c56e2fec501b22026b87ad91453f3bd394d20374ca72bc1","3934200","1498505380","6/26/2017 7:29:40 PM","0x0000000000000000000000000000000000000000","0xc0d3a8d939d8653f0fd8fe7a0646dd3884293466","957.36"
"0xa913e06b46793f6dc06796c9d53d88a6894f5b5f46b760479a397a63fdf2d0bd","3934176","1498505012","6/26/2017 7:23:32 PM","0x0000000000000000000000000000000000000000","0x68300fc2ced74570dd9a928e865d3a77daab3cc6","478.68"
"0x4719e9e9c07adb10a5da3225ab9d7941e22edeff69e4f2756164283624b92b42","3934155","1498504637","6/26/2017 7:17:17 PM","0x0000000000000000000000000000000000000000","0xb46b133014c97f9fbdf61ae42832e623a974d95d","236.9466"
"0x5507b66e9e8b9fbbb0975a20c260996218076bef1295f2f406b9acb8dc0c85c1","3934147","1498504418","6/26/2017 7:13:38 PM","0x0000000000000000000000000000000000000000","0x112463e1025c0e1901b3f4af9296f44f4cf1bc9b","1914.72"
"0xc1a9ae004df0028e4e178d070c97997e15ab9a29e88c712ab3aead8451a97a56","3934129","1498504121","6/26/2017 7:08:41 PM","0x0000000000000000000000000000000000000000","0xf95c2470ca08a220bb06825e252ee78cc7097a89","957.36"
"0x12ef624f455a2331b22c938d8c709803ee91126f94261c73360d87b487f152c2","3934089","1498503355","6/26/2017 6:55:55 PM","0x0000000000000000000000000000000000000000","0xd110a46945bd67c1b03e5a13205f0053c86dd284","47.868"
"0x776f52155375e5808f6699aeae041bc72771435370e428b42693a20cc8232544","3934079","1498503153","6/26/2017 6:52:33 PM","0x0000000000000000000000000000000000000000","0x15542aa3e508624d5c5d7324f89ceddc6266ea72","957.36"
"0x5bddcfae6880ebb2d212405bf4304769d00a4f6fb57b5913935b874255a298b6","3934079","1498503153","6/26/2017 6:52:33 PM","0x0000000000000000000000000000000000000000","0x758d5b06936342696919be5c7b9ad69c4849ec40","718.02"
"0x7b4f7dd786db488cfd01104471fd66b2b7e48790b18a95c184241f8e57e10298","3934002","1498501483","6/26/2017 6:24:43 PM","0x0000000000000000000000000000000000000000","0x9ceb693dbc8d0e83b281dc9f2f0c9fbc80cd2179","107.703"
"0x6db0c5833bea9241f12e04d6eeac0c43b563fc6044660d5a0e4bdc9372985e90","3933911","1498499751","6/26/2017 5:55:51 PM","0x0000000000000000000000000000000000000000","0x15a16788e041518ff476c68172d4e5be95053c92","2256.49752"
"0x4d438f1791114008b4a53b7d449ea2284281fd84b34c2464a52896bb55952db6","3933843","1498498559","6/26/2017 5:35:59 PM","0x0000000000000000000000000000000000000000","0x2695807fb3985968ad747bfa6a3bf04f1f341ee2","47.868"
"0xa95b47594031a74054fd0a80a33b41c911eb0f9f6baae0c23f6dba3358b6b46c","3933779","1498497326","6/26/2017 5:15:26 PM","0x0000000000000000000000000000000000000000","0x78827e75da8c80689fcd5af11d036cd45e414072","86.38517623596"
"0xfadd5b2a12ec251fd492081a13174a58a3790faa6cd19473a1c04c0c14b3a397","3933764","1498497145","6/26/2017 5:12:25 PM","0x0000000000000000000000000000000000000000","0xa24432c0405d94e73d72908527613ecb822cfce0","2393.4"
"0x9d60f8b36258776a85d85128979d88ab4cc64ff366a7b171d32bcba927767d7d","3933735","1498496650","6/26/2017 5:04:10 PM","0x0000000000000000000000000000000000000000","0xdf540ab2abcc866e658b9e952fe76075decf1a22","526.548"
"0x976d12c7d4a1a8e67c054242816e92e9a82dbfe302505a3226a71572e7c54e21","3933731","1498496444","6/26/2017 5:00:44 PM","0x0000000000000000000000000000000000000000","0xff81c0a6300f7c1aaba43962b1b288792b4c64dd","47.868"
"0xf3dc38c62110ca5aaf2559ea4fb82eaca23ce1e287f74f046777f9288eaa5408","3933718","1498496231","6/26/2017 4:57:11 PM","0x0000000000000000000000000000000000000000","0xfda1e5592e90280cdf854f7eca068f0993d2815e","143.604"
"0xdb1948028c975a53f0d90e6808a7b66f8b6634368df8f973ed5e4934c4d0871a","3933708","1498496114","6/26/2017 4:55:14 PM","0x0000000000000000000000000000000000000000","0x0f7eeda6732a02e782f3ef9bf7060c20e36786f4","477.24396"
"0xf4644880877c4497b99f866a3f8922c5661ce53f3cbac626a80cbb36eddad11d","3933684","1498495675","6/26/2017 4:47:55 PM","0x0000000000000000000000000000000000000000","0xc20ba1f501c6ffe9eeb8df45b3f9d03623aec4a2","2393.4"
"0x691c62fc47f8e4dce12847b063c62c6d09fe1b9429eb9f5f58988128f46e363d","3933677","1498495515","6/26/2017 4:45:15 PM","0x0000000000000000000000000000000000000000","0x3e59f8b5f9af68b3f88a6b368ab6b75f3cf59cae","239.34"
"0xdfe1316a927a899ce893c41ad884708e6c5de522eb1679a4f7c5080ce9096833","3933677","1498495515","6/26/2017 4:45:15 PM","0x0000000000000000000000000000000000000000","0x33f5a0b46244a01291233922aabbbee4c6f9206b","191.472"
"0x29a88e298f15b12d2f26db1c031506e62c14924db2ee2a9f2b5d52799819d604","3933662","1498495226","6/26/2017 4:40:26 PM","0x0000000000000000000000000000000000000000","0x227a8e992faa3439a37d90987ff80f665498dd39","239.34"
"0x399da6862738b0958d6ecc2b7d1c6f3e8417a50a54713bfd6ecf9e953c13a0d0","3933623","1498494590","6/26/2017 4:29:50 PM","0x0000000000000000000000000000000000000000","0xb4dff256b5c611c1800933713593f0de521edcf8","47.868"
"0x2cd65f931277f46f69d9c0b795d4a4eab94ac05738c1483d788788845e707f20","3933584","1498493866","6/26/2017 4:17:46 PM","0x0000000000000000000000000000000000000000","0x6019dba2406a9bdda24174124097f4d0ec1a0388","7180.2"
"0xf56a36b251e9ae0d9ad9ca8ec5c7a9e4fc1297ac0b96fc9ba42b71dd3524a337","3933525","1498492914","6/26/2017 4:01:54 PM","0x0000000000000000000000000000000000000000","0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd","2393.4"
"0x9c8e9baa5e421ac3ba113c84e5389e93ff1d3d23e4231a522554e7022006a4da","3933521","1498492829","6/26/2017 4:00:29 PM","0x0000000000000000000000000000000000000000","0x64a3a16d75a9d1f6eee1ccc1e240c45780f94636","2600.22104269536"
"0x4d6144045b34c76cbedab8e0f08c7d8accba3f5ec071b6648c99de8d078c7300","3933505","1498492538","6/26/2017 3:55:38 PM","0x0000000000000000000000000000000000000000","0x0a6fd28e69e2cbb5226a349258f7d777636f63c5","475.7265444"
"0x43813520b6ec54b23c737a2ee979da24bb1f49f681071ce21ec5d30d30c1a270","3933413","1498490509","6/26/2017 3:21:49 PM","0x0000000000000000000000000000000000000000","0xebb705cf1739b2e929b4e863863fe5504cc05605","526.548"
"0x9e88513556500664f1e5373c62ba2a85263d0e2f5ae96bc12704d59efe23c91d","3933406","1498490379","6/26/2017 3:19:39 PM","0x0000000000000000000000000000000000000000","0x32c20188d903fc9e974dfd0390ef0086a392c0b4","3829.44"
"0xc19987753f1f7febd9421e03792ad30753f0200b7f0aee75b72ad847ac1ad787","3933405","1498490364","6/26/2017 3:19:24 PM","0x0000000000000000000000000000000000000000","0x2695807fb3985968ad747bfa6a3bf04f1f341ee2","478.68"
"0x625650b82b8ebe7fa823ebef015e1040d4b6162522daa3ce0a420132ca15558e","3933326","1498489097","6/26/2017 2:58:17 PM","0x0000000000000000000000000000000000000000","0x22c1aa4e6a8e4ca606d05abcc579d2121394ae24","335.076"
"0x5d92ab6a276157bffe91a057851963e4bd7511da7100710cf85fb19ee107571c","3933325","1498489080","6/26/2017 2:58:00 PM","0x0000000000000000000000000000000000000000","0x100885855a640ed7cfc3d4dc5f3b40e869e4d8ed","951.13716"
"0xcc04b79e0f435ff20433d0a414f94c8afdc936669ebac3138f800a7bac41389f","3933320","1498488998","6/26/2017 2:56:38 PM","0x0000000000000000000000000000000000000000","0xc4a3bde8b9a300ba270c80cc7ce3752a956f5262","11.967"
"0xa65b57511102cacfa3d30c712645d5bf13d75641ee96fb9ffe1a8c9bea039602","3933306","1498488714","6/26/2017 2:51:54 PM","0x0000000000000000000000000000000000000000","0xd771d82beee6e05dd65d2d8bbd0b324de18edaa5","1436.04"
"0x791e34ac451e500df54c1f5e6bae150006298830a0ed649e8f846e372f0aba98","3933275","1498488244","6/26/2017 2:44:04 PM","0x0000000000000000000000000000000000000000","0xd1383c03fd5dc5f19ebb2e7b8077beed36d3f2dc","1595.44044"
"0xeac16ab8328fce31be79a39c56f170433fde53f5c09490bf4a4b1e288c8f0165","3933227","1498487463","6/26/2017 2:31:03 PM","0x0000000000000000000000000000000000000000","0xe004844f7dbd5bde3e7e1a2b9e8a9c61285b9fb0","20.58324"
"0x96ca45d82dfba05c0d440b1791269231cbdd91c7a53217a7b795a84eaff2bd0e","3933227","1498487463","6/26/2017 2:31:03 PM","0x0000000000000000000000000000000000000000","0xeb16046c4242abf91047cd4aa53d2e7f379930ad","478.68"
"0xafd1c26e9eceb24a4c3dcb2f0977eb4d60268ca1b98f4360829e16eeb01939e2","3933219","1498487354","6/26/2017 2:29:14 PM","0x0000000000000000000000000000000000000000","0x30122804dfa7fc73e12f4436fac13834e13a2868","3.3261534546"
"0x6e84f25faeb045ce55be21964ea62804c492d90c548ffeafd268730f0dd32781","3933214","1498487257","6/26/2017 2:27:37 PM","0x0000000000000000000000000000000000000000","0x30122804dfa7fc73e12f4436fac13834e13a2868","31.12808172"
"0x5858742abd3962bde021cf340ffd1761e4b2dbe9c44322f6ef00dcc0f3e12bdc","3933146","1498486035","6/26/2017 2:07:15 PM","0x0000000000000000000000000000000000000000","0xdd91ccc2c2698f85f17349ddd110f669c7a816fc","220.1928"
"0x47e3032d1960285037210198c55b4e46babb5aeb650eaee253c8405b573ac43b","3933134","1498485823","6/26/2017 2:03:43 PM","0x0000000000000000000000000000000000000000","0xa7809529a6ecaf4db192e200b421d8674a244111","792.2154"
"0x7f402213cf8cdd9b34344ddb0b4f6ec80bd0e5c9313ed31e15c16f554f85dded","3933131","1498485777","6/26/2017 2:02:57 PM","0x0000000000000000000000000000000000000000","0xe0fb278900d5b1e28395a667b331feca7012a723","2393.4"
"0x4f277b3a05771af3dde9016f2ef0c7f5b403c838b11be04c30d52fe7f2eef2cf","3933117","1498485517","6/26/2017 1:58:37 PM","0x0000000000000000000000000000000000000000","0xa78aac7d689d859f676a10b1589da9c1bbfb1c26","1436.04"
"0x22f1656730e11d2e3a0d4c47d77db892715b64239d451daa524531509d98d473","3933054","1498484582","6/26/2017 1:43:02 PM","0x0000000000000000000000000000000000000000","0x898af6e9ee3b4d365f4172c4ce4821e03c111700","957.36"
"0x4f666112cc3e4ebc351545809cc708306f6a8c9fe651022d1c15bd37a3a939ec","3933054","1498484582","6/26/2017 1:43:02 PM","0x0000000000000000000000000000000000000000","0x3164a05241c72f1b03e94fd91797c215fd2b1183","230.24508"
"0xd41299aced87a7856ade42828cf1badd9778d30b7b172a86e1ef898cbdb490b2","3933024","1498484206","6/26/2017 1:36:46 PM","0x0000000000000000000000000000000000000000","0x74a1fa8687ebfdbc01fa743e23f0b453d5693bd7","478.68"
"0xd5dc356131d1352ea7181101c0f523192dc143769c1d18722c9be8ea633f4482","3932992","1498483619","6/26/2017 1:26:59 PM","0x0000000000000000000000000000000000000000","0x0e9571770f5e81cb9b9a4ae3b8b7b56757a4bed9","2393.4"
"0x88d74e693c206a3ddd274c071510b5b3beaa8604809560c40c46881e441d4d56","3932924","1498482683","6/26/2017 1:11:23 PM","0x0000000000000000000000000000000000000000","0xebb705cf1739b2e929b4e863863fe5504cc05605","9.5736"
"0x8a717b7711588c75f162138e632ea2e7bda9ee8c7f6bf2cf686a1c91f21628de","3932877","1498481919","6/26/2017 12:58:39 PM","0x0000000000000000000000000000000000000000","0x8aae50113d811edf6653ee28a779cdbd2a783707","947.7864"
"0x9bfd68c5c80ae687aa785e75dc36655f18484ee563273878d83a486f6e8efeeb","3932827","1498481028","6/26/2017 12:43:48 PM","0x0000000000000000000000000000000000000000","0xb26f64689613bef28930c190cfe87213958524e8","7802.484"
"0x34127da9eceb15f85d0059eb21746d69eaa7e0fe16d1616e778a36ae23290e9f","3932810","1498480749","6/26/2017 12:39:09 PM","0x0000000000000000000000000000000000000000","0x70315c28def93f06c8e52b65a79f2d3c8f94b33a","92.92040424"
"0x430c6dcaf57a651ee512298a495506bcc22dc295e1a13af2b8e54ed9ea160e90","3932779","1498480307","6/26/2017 12:31:47 PM","0x0000000000000000000000000000000000000000","0xe092a167d2a99d5c74d574d727f9b8d989175a0e","478.68"
"0x5428ad9b5bc64ae96f4df344bcc841bdb5719c0a9ecdf361547f3bbe1daaa205","3932760","1498479991","6/26/2017 12:26:31 PM","0x0000000000000000000000000000000000000000","0xfd7de9be00f183469e8854976c50c1a9fb7c8aee","236.9466"
"0x9e55ab6d1d91bc91df5fcb6e971d232ec4098dd1e42c032c1392abbd2e8575c1","3932649","1498478280","6/26/2017 11:58:00 AM","0x0000000000000000000000000000000000000000","0x7c9588b4dcbdf6295106e035b37179162180e89b","3829.44"
"0xb4e24570af3a431e9c965f64d2bd6441202289c6888588996aadc9d4c5bbd056","3932638","1498478093","6/26/2017 11:54:53 AM","0x0000000000000000000000000000000000000000","0x8212c9ae2adfcc082718697ac5d0c2c53c6596a1","196.73748"
"0xd7e81f008b2e96ea868d791181cb0c040c727b4fd930ed1f1d438891715858d5","3932629","1498478020","6/26/2017 11:53:40 AM","0x0000000000000000000000000000000000000000","0xca5dd93bd4355c960815422374e9643cd4bcf54a","5026.14"
"0x014fad98870c462b909a6a837df798d323aeb812312f7bc12d31658d5790f734","3932624","1498477846","6/26/2017 11:50:46 AM","0x0000000000000000000000000000000000000000","0x7c9588b4dcbdf6295106e035b37179162180e89b","478.68"
"0xc9511866dc0e9cd34b37f7ff7a398c95bceabe13e35a12bbb1c0d7dae062ecc5","3932597","1498477526","6/26/2017 11:45:26 AM","0x0000000000000000000000000000000000000000","0xab1348b382eaec3d4a05cb85c999fc205b45292c","737.1672"
"0xd10aaaa337f4364b1f39ff4aad863c397c1ed3ed47d62aff1e0bb4b77a075955","3932593","1498477380","6/26/2017 11:43:00 AM","0x0000000000000000000000000000000000000000","0x752787eed164651e282f311530d8df133e006f04","1136.08439672599"
"0xb9a86122bc53df7d4fa185ce7a8c7fbfcfe8343ef1f8a5465c5bc9912eb4ae27","3932589","1498477289","6/26/2017 11:41:29 AM","0x0000000000000000000000000000000000000000","0x93a116b617e8b96e13f0889e120f9e3ab868a9ed","1914.72"
"0x58936db1a779c13d764a5e351eea84ea6aee13327f5fdcc6fe7159b47edc1dbd","3932582","1498477175","6/26/2017 11:39:35 AM","0x0000000000000000000000000000000000000000","0xeffea7a6c23e4360dcec79c4c733504d5158e265","373.3704"
"0xdf7e4a1a600fd78c1fa6c1074bc8c9d1446e4b6ab17a3a6142271c645884d492","3932582","1498477175","6/26/2017 11:39:35 AM","0x0000000000000000000000000000000000000000","0xa5ba1b5bee3b7c4f3ce3b603250f7c70e7d5085d","469.1064"
"0x80c622e0dc2a0fe85e41e2832315a494330bb2feeed63049a4f8d8dd5b8524b5","3932581","1498477161","6/26/2017 11:39:21 AM","0x0000000000000000000000000000000000000000","0xac8e659250ebc5cab2768915b59f1e908c3b4e9e","37.6912632"
"0xb2d8afdce6bfd53b609077139912ddac0c27053fcbbcf85cf8dd0155e2b4a3fc","3932563","1498476868","6/26/2017 11:34:28 AM","0x0000000000000000000000000000000000000000","0xca5dd93bd4355c960815422374e9643cd4bcf54a","26662.476"
"0x6e5691524304283949feeebd995c5d93de9d73432ae7c8c85a59d82665d38223","3932557","1498476694","6/26/2017 11:31:34 AM","0x0000000000000000000000000000000000000000","0x5fb552c6ea8a0b4f6b635e8ee0cf45ce32c0874b","2022.681056388"
"0xa2ae05e462dfcbfad48b11c11845f43badd1b96a3f57bbbd54ab9c234eb32a4f","3932494","1498475613","6/26/2017 11:13:33 AM","0x0000000000000000000000000000000000000000","0x1dcdf2725ee8a7fa48da34e695e7cd5c076e3589","47.868"
"0xd6436d1481c696580057273706ff991993fe64a7299bfd03090cfa583c2f536c","3932483","1498475393","6/26/2017 11:09:53 AM","0x0000000000000000000000000000000000000000","0x4ea397ed198c79cdb9d23ce64812ec0fc359473f","478.68"
"0x253890f7ddf347e7580616da4e14155afb0e835d70390162c16dd7733337cc67","3932474","1498475146","6/26/2017 11:05:46 AM","0x0000000000000000000000000000000000000000","0x8c3e775928e54e706d78d4569fa22e8777045ae9","478.68"
"0x8cf5d0ad139b426f056cc9e5621584ed91a69abd56d4d11c208f38dee9b3c98e","3932451","1498474698","6/26/2017 10:58:18 AM","0x0000000000000000000000000000000000000000","0xf56bfc16079f19b72dd95e26c2b151a22ed2ae41","2393.4"
"0x41e5cda914fe5bd0b45ac19c04c16991785823e5c33875e083b5b81c82bf28f2","3932448","1498474587","6/26/2017 10:56:27 AM","0x0000000000000000000000000000000000000000","0x20ab88f6be21abd56bf8c1f3fb4f0352e484fdc6","574.416"
"0xd8360930096df97ab5d1bca42f3d680c7d56a53d2c78863d5fa56c734a0d2f41","3932374","1498473267","6/26/2017 10:34:27 AM","0x0000000000000000000000000000000000000000","0xc470c0a756b193d2af260bb728db2290403e89b0","2800.278"
"0x6b3abd1b4095ffdb36ce2225efc75cbcdf3e8bafb12917172cb0c6299ed66489","3932368","1498473195","6/26/2017 10:33:15 AM","0x0000000000000000000000000000000000000000","0x7525af9498280da3fc2f5498c495e89561b8ee79","478.68"
"0x0eb15c8ad7f3a454448812738f03c1f3eda2044f38035b992821d84e7ebb2544","3932279","1498471742","6/26/2017 10:09:02 AM","0x0000000000000000000000000000000000000000","0xb265e3cbc957475bd11ae9a474dc1d5af054cf71","95.736"
"0x34086afed444afcf79aee64b0195cbf108baef51cf6bd38eb76b6b0284b807ed","3932266","1498471429","6/26/2017 10:03:49 AM","0x0000000000000000000000000000000000000000","0x5ac18bde986206a78c62507b4f6ca0eec08eb616","526.548"
"0x1eb92cbe44ad6d3e70ef29ccab8eaf4dbbdbe7c809c4d96b19fd8d2a193c8368","3932253","1498471133","6/26/2017 9:58:53 AM","0x0000000000000000000000000000000000000000","0x28e884b8ffac9293d2e75aeca085531581cd0013","957.36"
"0x5c30c71bd487e9dd554b95451d201dd07c2ff92b0c202b55399b726c83ab54e0","3932231","1498470755","6/26/2017 9:52:35 AM","0x0000000000000000000000000000000000000000","0x76b56276de6e3f895bc4c120366bdc15cfe5cc79","957.36"
"0x14ba465977bc8ee310e1559af77724bb5efb43b8d1e76d046d56fe5af84f2a6b","3932220","1498470599","6/26/2017 9:49:59 AM","0x0000000000000000000000000000000000000000","0x1e6c6cd7614f8189fcc46d3bcc8281f6be236c32","478.68"
"0xe4f3d296ed98c6dd2143c6f41cc83cc349323a22b2fc79e0a16733fde411c173","3932190","1498470007","6/26/2017 9:40:07 AM","0x0000000000000000000000000000000000000000","0x3000eca3ab1d8dd73624b49a085f4ed023420c64","957.36"
"0x5443fbc01006dbe8a07de10353a75735d526f9bc0a8fb380020890fb4757dbc6","3932180","1498469846","6/26/2017 9:37:26 AM","0x0000000000000000000000000000000000000000","0x3000eca3ab1d8dd73624b49a085f4ed023420c64","6222.84"
"0xd4eefe27d588141000325edf2106c725160a155595fdb3736f4492cb7413c3d1","3932165","1498469568","6/26/2017 9:32:48 AM","0x0000000000000000000000000000000000000000","0x22c20f41378953eade9b659250441d5798d77daa","478.68"
"0x49e9974c683619f984501a8381748f505b9c4a109260986f9574571aa2f0dd0e","3932154","1498469427","6/26/2017 9:30:27 AM","0x0000000000000000000000000000000000000000","0xf527277ddc787974e57fc195a0ed5c86cf5ddeec","478.68"
"0x1007d985e56dec10f88f4b46b9154718c0fbf94d7bc123df1ff9af1f988f8b68","3932134","1498469029","6/26/2017 9:23:49 AM","0x0000000000000000000000000000000000000000","0x14afab3c86d01b7988e9ff853a87ddd0baa90af6","3762.4248"
"0xab4f3e449958fc80c81171b8196201ad02924d9a5a033c8f860acbdac8142322","3932123","1498468957","6/26/2017 9:22:37 AM","0x0000000000000000000000000000000000000000","0xa02e3f8f5959a7aab7418612129b701ca1b80010","143.604"
"0x6eefb879db0135949e9e4d0c46bfcb61c29f973eb42cafc333ff33712b0a6748","3932097","1498468408","6/26/2017 9:13:28 AM","0x0000000000000000000000000000000000000000","0x9361373880b9465fd5a2e9363c000bbd0ab9847f","107.703"
"0x882ae13f2ea97dfc95e40cab341d51a23bb1347e7a191ba8d077380097c52259","3932094","1498468319","6/26/2017 9:11:59 AM","0x0000000000000000000000000000000000000000","0xeeb4ec99135cb3f3b448ef8bcff20208e943566f","26806.08"
"0x2f9a739653f60b467aabfe778c7074f78b9bf3572d26fd81dd68a6017e64e821","3932088","1498468219","6/26/2017 9:10:19 AM","0x0000000000000000000000000000000000000000","0xe3e9e2f5ed055cae0f28bbbfd300f55c5d4fe126","239.34"
"0xe66ac0452ab9e9e7765b9a3d487e65a9e380dad932f7f0340dcdafadd50bc2f1","3932081","1498468075","6/26/2017 9:07:55 AM","0x0000000000000000000000000000000000000000","0x0776ded6315490fef0cfcafcfb38203fda91894c","1914.72"
"0xc62040eb2fa14b900e7459fd3604209d551a58c20a30640d08c0891e107f04db","3932071","1498467952","6/26/2017 9:05:52 AM","0x0000000000000000000000000000000000000000","0xc753ca58c3793ce76c0579ee3e6d1f9e050abc6b","239.34"
"0xb4f9077e2005601d325cf3e3684fc4ac5c633004811a2bd1b633fb2970ffb2be","3932071","1498467952","6/26/2017 9:05:52 AM","0x0000000000000000000000000000000000000000","0x5591f2db82f34dfac82f7797d36ca7f7de08bfc5","478.68"
"0x7b65b6289ec4c9568092cfca332fd5f365f2b30b5ba23a279be1b59994f3b400","3932071","1498467952","6/26/2017 9:05:52 AM","0x0000000000000000000000000000000000000000","0x800ecec3e5dfadfd7bcc38c3d2afab842f7bd084","237.9331499064"
"0x2a528b980cbf7668c80bec064a7b09a176dd04e3a80886aff77fe36c2148ab56","3932058","1498467667","6/26/2017 9:01:07 AM","0x0000000000000000000000000000000000000000","0xb91c9949748e93285a30df34574afdea91bfa0d0","478.68"
"0x4bcca0d3139b516bc57c78091d9f7388258d983e8b86085a9900ca7faeb85ce6","3932049","1498467460","6/26/2017 8:57:40 AM","0x0000000000000000000000000000000000000000","0x16c7513501b0ab4a102d80b73b28eac2ae4cc5d8","1905.1464"
